Date,Open,High,Low,Close,Adj Close,Volume,Change
2023-12-11,162.67999267578125,163.64999389648438,161.9499969482422,163.50999450683594,163.50999450683594,6077200,0.005102052301593525
2023-12-12,163.27000427246094,166.33999633789062,162.9199981689453,164.7100067138672,164.7100067138672,5292300,0.008819761154677313
2023-12-13,164.3699951171875,164.97000122070312,162.74000549316406,163.6199951171875,163.6199951171875,4989100,-0.004562876572851924
2023-12-14,162.92999267578125,163.5,160.14999389648438,162.91000366210938,162.91000366210938,6129800,-0.00012268467790121167
2023-12-15,162.3000030517578,164.08999633789062,162.0399932861328,162.22999572753906,162.22999572753906,11015600,-0.0004313451811607454
2023-12-18,162.22999572753906,163.3300018310547,161.5800018310547,162.74000549316406,162.74000549316406,3677300,0.0031437451707854802
2023-12-19,161.8000030517578,162.27999877929688,161.32000732421875,161.55999755859375,161.55999755859375,3766600,-0.0014833466541239045
2023-12-20,161.2899932861328,161.8000030517578,160.00999450683594,160.0500030517578,160.0500030517578,4865800,-0.007687955149053939
2023-12-21,160.58999633789062,161.0800018310547,159.52999877929688,160.77999877929688,160.77999877929688,2982900,0.00118315241135241
2023-12-22,161.10000610351562,162.41000366210938,161.0,162.13999938964844,162.13999938964844,2439800,0.006455575709069555
2023-12-26,162.22999572753906,163.30999755859375,162.0500030517578,163.2100067138672,163.2100067138672,1772400,0.006040874142498451
2023-12-27,163.13999938964844,163.63999938964844,162.67999267578125,163.4600067138672,163.4600067138672,3234600,0.001961550358072731
2023-12-28,163.9600067138672,163.9600067138672,163.39999389648438,163.75,163.75,2071300,-0.001280841090923338
2023-12-29,163.75,164.17999267578125,162.8300018310547,163.5500030517578,163.5500030517578,2525600,-0.0012213554091125955
2024-01-02,162.8300018310547,163.2899932861328,160.4600067138672,161.5,161.5,3825000,-0.008168039158008728
2024-01-03,161.0,161.72999572753906,160.0800018310547,160.10000610351562,160.10000610351562,4086100,-0.005590024201766304
2024-01-04,160.22000122070312,161.80999755859375,160.1699981689453,160.86000061035156,160.86000061035156,3212000,0.003994503712222783
